ZCTA,UHFCODE,UHFNAME,Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Avg_Temp
10468,103,Fordham - Bronx Park,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10469,102,Northeast Bronx,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10470,102,Northeast Bronx,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10471,101,Kingsbridge - Riverdale,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10472,104,Pelham - Throgs Neck,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10473,104,Pelham - Throgs Neck,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10474,107,Hunts Point - Mott Haven,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10475,102,Northeast Bronx,BRONX,2019-02-01,23683719.0,42991.02,899165.02,411182.04,2904366.89,55.5
10451,106,High Bridge - Morrisania,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10452,106,High Bridge - Morrisania,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10453,105,Crotona - Tremont,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10454,107,Hunts Point - Mott Haven,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10455,107,Hunts Point - Mott Haven,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10456,106,High Bridge - Morrisania,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10457,105,Crotona - Tremont,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10458,103,Fordham - Bronx Park,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10459,107,Hunts Point - Mott Haven,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10460,105,Crotona - Tremont,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10461,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10462,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10463,101,Kingsbridge - Riverdale,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10464,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10465,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10466,102,Northeast Bronx,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10467,103,Fordham - Bronx Park,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10468,103,Fordham - Bronx Park,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10469,102,Northeast Bronx,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10470,102,Northeast Bronx,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10471,101,Kingsbridge - Riverdale,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10472,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10473,104,Pelham - Throgs Neck,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10474,107,Hunts Point - Mott Haven,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10475,102,Northeast Bronx,BRONX,2019-03-01,21001472.0,40714.46,798598.53,382678.46,3319860.4,55.6
10451,106,High Bridge - Morrisania,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10452,106,High Bridge - Morrisania,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10453,105,Crotona - Tremont,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10454,107,Hunts Point - Mott Haven,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10455,107,Hunts Point - Mott Haven,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10456,106,High Bridge - Morrisania,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10457,105,Crotona - Tremont,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10458,103,Fordham - Bronx Park,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10459,107,Hunts Point - Mott Haven,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10460,105,Crotona - Tremont,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10461,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10462,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10463,101,Kingsbridge - Riverdale,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10464,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10465,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10466,102,Northeast Bronx,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10467,103,Fordham - Bronx Park,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10468,103,Fordham - Bronx Park,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10469,102,Northeast Bronx,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10470,102,Northeast Bronx,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10471,101,Kingsbridge - Riverdale,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10472,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10473,104,Pelham - Throgs Neck,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10474,107,Hunts Point - Mott Haven,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10475,102,Northeast Bronx,BRONX,2019-04-01,20859151.0,40798.43,792776.44,382211.91,2331370.11,56.1
10451,106,High Bridge - Morrisania,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10452,106,High Bridge - Morrisania,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10453,105,Crotona - Tremont,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10454,107,Hunts Point - Mott Haven,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10455,107,Hunts Point - Mott Haven,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10456,106,High Bridge - Morrisania,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10457,105,Crotona - Tremont,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10458,103,Fordham - Bronx Park,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10459,107,Hunts Point - Mott Haven,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10460,105,Crotona - Tremont,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10461,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10462,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10463,101,Kingsbridge - Riverdale,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10464,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10465,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10466,102,Northeast Bronx,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10467,103,Fordham - Bronx Park,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10468,103,Fordham - Bronx Park,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10469,102,Northeast Bronx,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10470,102,Northeast Bronx,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10471,101,Kingsbridge - Riverdale,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10472,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10473,104,Pelham - Throgs Neck,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10474,107,Hunts Point - Mott Haven,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10475,102,Northeast Bronx,BRONX,2019-05-01,20732827.0,45424.91,788198.82,427477.34,2901941.62,55.7
10451,106,High Bridge - Morrisania,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10452,106,High Bridge - Morrisania,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10453,105,Crotona - Tremont,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10454,107,Hunts Point - Mott Haven,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10455,107,Hunts Point - Mott Haven,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10456,106,High Bridge - Morrisania,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10457,105,Crotona - Tremont,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10458,103,Fordham - Bronx Park,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10459,107,Hunts Point - Mott Haven,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10460,105,Crotona - Tremont,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10461,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10462,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10463,101,Kingsbridge - Riverdale,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10464,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10465,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10466,102,Northeast Bronx,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10467,103,Fordham - Bronx Park,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10468,103,Fordham - Bronx Park,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10469,102,Northeast Bronx,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10470,102,Northeast Bronx,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10471,101,Kingsbridge - Riverdale,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10472,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10473,104,Pelham - Throgs Neck,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10474,107,Hunts Point - Mott Haven,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10475,102,Northeast Bronx,BRONX,2019-06-01,25781654.0,47782.67,1062576.16,451602.02,3478366.68,55.7
10451,106,High Bridge - Morrisania,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10452,106,High Bridge - Morrisania,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10453,105,Crotona - Tremont,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10454,107,Hunts Point - Mott Haven,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10455,107,Hunts Point - Mott Haven,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10456,106,High Bridge - Morrisania,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10457,105,Crotona - Tremont,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10458,103,Fordham - Bronx Park,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10459,107,Hunts Point - Mott Haven,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10460,105,Crotona - Tremont,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10461,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10462,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10463,101,Kingsbridge - Riverdale,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10464,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10465,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10466,102,Northeast Bronx,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10467,103,Fordham - Bronx Park,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10468,103,Fordham - Bronx Park,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10469,102,Northeast Bronx,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10470,102,Northeast Bronx,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10471,101,Kingsbridge - Riverdale,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10472,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10473,104,Pelham - Throgs Neck,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10474,107,Hunts Point - Mott Haven,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10475,102,Northeast Bronx,BRONX,2019-07-01,36414708.0,69782.33,1506452.78,666762.0,5103330.68,55.9
10451,106,High Bridge - Morrisania,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10452,106,High Bridge - Morrisania,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10453,105,Crotona - Tremont,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10454,107,Hunts Point - Mott Haven,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10455,107,Hunts Point - Mott Haven,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10456,106,High Bridge - Morrisania,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10457,105,Crotona - Tremont,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10458,103,Fordham - Bronx Park,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10459,107,Hunts Point - Mott Haven,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10460,105,Crotona - Tremont,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10461,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10462,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10463,101,Kingsbridge - Riverdale,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10464,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10465,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10466,102,Northeast Bronx,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10467,103,Fordham - Bronx Park,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10468,103,Fordham - Bronx Park,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10469,102,Northeast Bronx,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10470,102,Northeast Bronx,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10471,101,Kingsbridge - Riverdale,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10472,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10473,104,Pelham - Throgs Neck,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10474,107,Hunts Point - Mott Haven,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10475,102,Northeast Bronx,BRONX,2019-08-01,33470730.0,66543.78,1385703.21,641457.8,4712896.13,55.7
10451,106,High Bridge - Morrisania,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10452,106,High Bridge - Morrisania,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10453,105,Crotona - Tremont,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10454,107,Hunts Point - Mott Haven,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10455,107,Hunts Point - Mott Haven,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10456,106,High Bridge - Morrisania,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10457,105,Crotona - Tremont,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10458,103,Fordham - Bronx Park,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10459,107,Hunts Point - Mott Haven,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10460,105,Crotona - Tremont,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10461,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10462,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10463,101,Kingsbridge - Riverdale,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10464,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10465,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10466,102,Northeast Bronx,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10467,103,Fordham - Bronx Park,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10468,103,Fordham - Bronx Park,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10469,102,Northeast Bronx,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10470,102,Northeast Bronx,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10471,101,Kingsbridge - Riverdale,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10472,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10473,104,Pelham - Throgs Neck,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10474,107,Hunts Point - Mott Haven,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10475,102,Northeast Bronx,BRONX,2019-09-01,28836847.0,61764.06,1190507.16,596762.04,3606163.2,55.6
10451,106,High Bridge - Morrisania,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10452,106,High Bridge - Morrisania,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10453,105,Crotona - Tremont,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10454,107,Hunts Point - Mott Haven,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10455,107,Hunts Point - Mott Haven,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10456,106,High Bridge - Morrisania,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10457,105,Crotona - Tremont,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10458,103,Fordham - Bronx Park,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10459,107,Hunts Point - Mott Haven,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10460,105,Crotona - Tremont,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10461,104,Pelham - Throgs Neck,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10462,104,Pelham - Throgs Neck,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10463,101,Kingsbridge - Riverdale,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10464,104,Pelham - Throgs Neck,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10465,104,Pelham - Throgs Neck,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10466,102,Northeast Bronx,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10467,103,Fordham - Bronx Park,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10468,103,Fordham - Bronx Park,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10469,102,Northeast Bronx,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
10470,102,Northeast Bronx,BRONX,2019-10-01,23556439.0,54211.06,895853.34,512416.37,2422340.74,55.8
